RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
96492,91748,Rowland Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2163,177026,176125,175412,175312,175142,174623,174877,176207,177514,177878,178144,178638,179443,180908,182221,182653,182835,183256,183040,182590,183483,185690,187388,188351,189476,190795,191642,191622,191537,192005,193108,194218,195995,198638,201367,202670,203107,203824,205456,207800,210083,212194,214164,215689,217044,218719,220429,222436,224833,226864,228366,229909,231264,232425,233606,235543,237983,240702,243189,245518,247505,249574,252268,255206,257686,259906,262266,264615,266671,268746,271908,275895,279972,284116,288489,292413,296881,302206,307731,313112,319067,324275,328622,333292,338715,343702,348825,355615,363469,370940,379469,389046,397424,405026,413106,421290,430884,442112,452592,462053,471850,480873,487407,493236,499268,505471,512229,519539,525065,530547,537444,544727,551430,559507,566763,571283,575954,580892,584950,590605,597282,602356,606465,607237,603478,599268,597698,597170,594810,590943,586814,583022,578154,571787,564519,557238,549147,540595,531381,521991,514139,508734,501871,491242,479704,468428,456411,447065,442137,439209,436274,433832,432064,430777,429143,426830,423215,419026,417793,420668,424122,426205,428945,431578,433296,433761,433970,433765,436624,440769,441997,439047,437066,435192,433427,431631,428860,425199,422871,421396,419911,419307,419369,418385,416625,415075,413456,411860,410736,409431,408761,410287,413202,416211,418978,422575,426253,429830,433381,438853,445951,454066,462467,470709,476944,483669,491755,498937,503629,507101,510150,512882,514224,514950,518294,523080,527984,533139,540012,545531,548241,549479,550379,549776,551070,555652,559039,561504,564645,566998,567067,568568,570359,572898,576410,580670,583716,586197,587444,587834,586583,584590,583348,582775,583195,586007,588599,590816,594383,598173,601336,605749,611130,616422,620764,624836,629986,635215,639933,645130,651066,657090,662088,665272
96513,91773,San Dimas,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2723,190885,191519,192190,192743,193300,194213,195236,196011,196786,197621,198120,198446,198808,199142,199653,200601,201554,202347,203036,204244,207145,210952,214012,216016,218035,219773,220624,220709,221524,222883,224826,227173,230153,232987,235452,237161,238357,239425,241276,243259,244382,245351,246887,248395,249641,250904,252297,253931,256016,258370,260903,262947,263636,263699,264609,266811,269398,271450,273562,276593,280288,283848,286934,289631,292338,295293,298537,302038,305549,309313,313179,316883,321048,325611,330307,335294,340761,346283,352268,358010,362686,366316,369972,374103,377826,381324,386091,392882,400650,407660,413649,420445,428945,438486,448108,457217,466879,477922,488490,497780,507374,518134,526627,531783,536399,542604,549914,557485,564408,570451,576373,582349,588757,595679,602195,606983,610909,614458,617592,621195,624450,626628,627897,627347,623799,619366,616323,614162,610093,604215,597747,591986,586111,579881,573872,568083,561669,554815,546971,539306,533861,530098,524941,517034,507340,497641,488553,481236,475696,471436,467546,464108,461148,458576,455587,451566,446408,440485,437541,439831,443830,446707,450063,452631,453161,452134,450427,448533,450075,452766,451273,444400,438222,433266,429476,426791,424978,422505,420413,418860,416848,414944,414563,414814,414377,412606,409902,407308,405213,403941,403344,404040,406843,410955,413428,414429,415637,418400,421810,426329,431265,435956,442677,452133,460142,466182,472698,479329,483999,486488,488538,490832,492980,495624,498716,501311,503697,508002,514653,522050,527269,531185,535355,540029,544487,549900,555068,560193,565972,571885,574840,573773,571470,573274,577586,581137,585635,590167,592846,596182,599777,602160,604612,608912,614311,620077,623614,625976,628339,630102,631046,631494,632050,631587,630922,631466,634695,637374,638930,639709,640630,644129,648530,650921
96366,91340,San Fernando,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5403,122075,122121,122106,121690,120860,119944,119498,119540,119931,120305,120587,120745,120975,121421,121834,122088,122543,123118,123231,123010,123591,125220,126852,127566,127723,127586,127121,126596,126681,127212,127657,128117,129042,130062,130763,131197,131933,133110,134609,135975,137037,138173,139715,141132,142407,143710,145027,146647,148520,150055,151644,153493,155019,156354,158082,160129,162028,163700,165242,166719,168054,169493,171124,173078,175140,177169,179195,181476,183746,185814,187839,190016,192260,194598,197414,200880,204511,208257,212494,217217,222075,226543,231168,236484,241980,246876,252026,258027,264404,269902,275104,281394,288868,296700,305376,315052,326180,338227,349302,358051,366163,374815,382708,388990,394505,401264,408312,414163,419241,425619,433331,441458,449857,459041,467819,474270,479534,483696,486991,490841,495477,500180,504168,505781,505343,504976,504909,504713,503232,501111,498752,496696,494280,492124,489391,484802,477897,470715,462875,453621,445507,439587,431775,420297,406129,390343,373754,359370,348007,338708,329458,320290,311139,302241,293166,283608,273670,263569,255655,251937,250198,248073,246913,247123,247882,248179,247939,247918,249940,251901,252615,252690,253423,252912,252024,251950,252336,251749,251918,253159,253501,253682,255132,255539,253793,252183,251642,251241,250454,250062,250373,250872,252434,255416,258067,259963,262485,265203,267730,270789,274152,277453,281942,288375,295568,303261,310466,316101,320029,322945,324492,325540,326911,328784,331011,333361,334889,336090,338079,339938,340649,341239,342509,343651,344738,346648,349230,351650,354605,358595,362158,364788,367123,371292,376249,380030,383036,386830,389828,392959,396425,399190,400671,403353,407576,412345,415977,419049,422414,425940,428033,428791,429707,431203,433188,435774,439775,444200,448448,452810,457195,461102,464918,467905
96515,91776,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3079,175718,175653,175297,174992,174854,174938,174952,174978,175214,175785,176011,175864,176291,177043,177526,177527,177881,178640,179188,179534,180502,182460,184451,186106,187026,187113,186078,185107,185078,185847,186921,188155,189896,191666,193177,193953,194568,195877,198374,200683,201995,202845,204103,205392,207038,208968,210956,213130,215784,218158,220324,222254,223829,224900,225763,227314,229723,232214,234483,236522,237842,239239,241072,243141,244913,246779,248917,251449,253898,256514,259841,263705,267654,271847,276545,281739,287047,292779,299465,306324,311949,316385,320986,326581,332758,338161,344008,350988,357805,363834,370350,377432,385472,394372,402951,410887,419408,428000,435352,441523,448332,455620,461735,465998,468657,471497,475510,479915,484458,490788,498643,507830,518897,530430,539128,545286,551718,556970,560161,564042,568220,570948,571915,570682,566046,559977,555436,553581,552165,550427,548343,546107,543388,540133,536307,531184,525375,519711,513886,507916,502921,498706,493561,486037,477393,469432,461525,454866,450836,448773,446904,445541,444806,444582,444182,443074,440498,436774,435370,438106,442157,445946,450426,452993,453064,452199,451257,450259,452071,455106,456273,455101,455337,456383,457236,458060,458866,458191,456928,456100,454109,452031,453047,454661,451762,445535,440337,437379,435997,436317,438077,440308,444861,451563,455933,457131,459111,462701,466167,470180,474602,479635,486903,497185,507122,516117,523162,527473,530097,532205,533369,534401,535419,535256,534292,534191,534847,535369,537338,542039,547069,552226,557753,562319,567047,574384,582823,589282,594362,598029,599234,598508,596814,594608,592897,591509,590706,590630,590384,590856,591503,592009,594541,600297,606738,613308,619592,626806,633923,639921,643763,648005,652337,655044,655911,658194,663773,671594,679461,686124,692651,699359,705686,710325
96514,91775,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5176,240706,241301,241450,241768,242411,243013,243781,244596,245512,246117,245627,244391,243754,243442,243226,242957,242113,241418,241365,241417,242727,246296,250539,254280,257432,259971,261624,263362,265914,268073,269404,270917,273553,277045,280133,281138,281056,281357,282756,284405,285450,286508,288183,290290,292752,294913,296746,298659,300771,302741,304887,307111,309224,310707,312223,314704,317582,319859,321886,324756,328173,331527,334672,336885,338752,342241,346830,351159,355649,359696,363361,367560,372408,377885,384295,391017,397155,403063,409815,417339,424398,430806,437997,445564,452636,458263,463255,469274,476988,483649,489909,497460,506219,514948,523498,531977,542447,554456,567188,580855,595325,608742,619334,626622,631009,636262,643634,651426,657274,664024,671020,677374,683256,689641,694113,696676,699400,701621,702980,705041,707489,710081,712326,710436,704388,700559,699375,697617,694563,691690,687863,685063,682672,678304,672436,665626,657889,650170,642442,634381,629127,626157,621185,612342,602570,593774,585199,579487,578195,578652,578675,579954,582113,584405,586751,588267,588258,587435,590132,599060,609386,616619,622964,628668,631751,632690,633011,632674,634296,636615,635793,630392,625751,621129,617021,613285,609746,605111,602306,601812,601249,599809,599885,599200,595432,594914,599035,603202,606313,610677,613006,613687,615923,620262,623022,625541,628491,630644,632606,638309,645403,650750,657638,670120,684196,696205,706085,714704,722649,727585,729053,730065,732424,735162,738901,743320,746769,748650,751074,754809,757106,757690,758321,758747,759410,762764,768962,775740,781555,786559,789623,789929,788408,787689,788454,791297,796214,801848,805824,809531,814079,820251,826266,832920,841921,852304,857926,857012,854568,853983,853362,851063,849548,850837,854712,858603,862565,867499,873449,880412,887670,894115,899892,904349
96296,91108,San Marino,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7790,506872,514828,519107,521827,523471,525463,526707,527037,528078,531065,534248,536821,537907,535907,532285,533092,541225,549992,555846,561198,570094,581439,591616,596970,597864,598861,603006,608755,614665,618168,620801,624899,632160,639937,647796,654660,662113,670000,675981,677012,674907,674304,676826,680000,682964,686467,690194,692547,695369,699458,703945,706071,706648,709560,715333,720199,723254,726150,731254,737567,741985,744143,745214,747299,748794,752162,759616,769640,778110,786857,796857,805623,813118,824469,843286,862393,878231,891243,904802,918773,930246,939383,950746,962882,972131,974376,975365,983221,994353,1001425,1007634,1018603,1035585,1055606,1074775,1099839,1131870,1167936,1200314,1229196,1256778,1284691,1304572,1317384,1327763,1335840,1342465,1350681,1360798,1374473,1392064,1406933,1419980,1437199,1453992,1462793,1469766,1475373,1477067,1477701,1481445,1485219,1487392,1485978,1483322,1479966,1476051,1474491,1474021,1473677,1472261,1469465,1463475,1456702,1448621,1437860,1424911,1410751,1396214,1383258,1373470,1366836,1357699,1339642,1316468,1293943,1270751,1253268,1245344,1242203,1238890,1237436,1239123,1242846,1246329,1246645,1242614,1235733,1236048,1247816,1262961,1275467,1289678,1302626,1309826,1314000,1318829,1324294,1335859,1345763,1345578,1339150,1337012,1336370,1338869,1342886,1345106,1343160,1340219,1338407,1336483,1337374,1342534,1347489,1346975,1347191,1351437,1355966,1359602,1367164,1377633,1389746,1408335,1437214,1469275,1494521,1512264,1526557,1541806,1564758,1589600,1608877,1633212,1672475,1711064,1742227,1767914,1791786,1815050,1834976,1844522,1849379,1854298,1859788,1868757,1882491,1898668,1914000,1932725,1948981,1956053,1961501,1971515,1980082,1993157,2012445,2033266,2051675,2072836,2092393,2109103,2122681,2135570,2151289,2172739,2191214,2208595,2231012,2249092,2260560,2265965,2266057,2260974,2264041,2277057,2291261,2296239,2302941,2320297,2339637,2357307,2370333,2374885,2376819,2382377,2390739,2403958,2423409,2438473,2449404,2455220,2464875,2469667,2469315
96401,91387,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2092,214866,215093,214571,213512,212058,210361,208719,207662,207344,207166,207453,209111,212307,215749,218577,220647,222022,223241,224406,225067,226415,230295,234201,234895,233197,231682,230786,230998,233517,237511,241084,244094,247388,250552,253051,255573,259023,262856,266230,268898,270780,273158,276244,279277,282315,284784,286834,288184,288676,288919,290214,291270,291554,291039,289954,289706,290340,290808,290894,291517,292943,295209,297141,298575,300485,302507,304683,307413,311000,314971,318632,321818,325630,329930,336108,345011,353852,360954,368273,375733,381825,386673,392011,398023,404036,409308,415251,421672,429129,437066,445647,454025,462905,472330,482675,492989,503915,516004,527093,535440,542722,550748,558244,565009,570891,576669,584351,594065,602050,608327,614651,621399,628363,637622,646758,652742,656891,660199,661546,665520,671927,676528,677300,675051,668934,661441,654995,651516,649742,648319,644237,637953,631361,626526,622427,616742,609067,599687,587685,573167,559581,548612,538223,524679,508876,492499,477147,465601,457836,451747,445985,440521,435244,430187,424684,417956,410576,403560,398719,397402,397500,397545,398994,402201,405480,406974,406706,406561,409292,412546,413716,411873,409700,406799,404601,403495,401491,398443,396844,397127,395562,391417,386373,382613,379714,377694,375847,373679,371778,371597,373009,374939,378088,382735,387563,390782,394147,397169,399461,401651,404238,406071,408757,413304,417851,422576,428019,433642,437818,441061,443810,446814,449327,451132,453855,457321,460478,464454,470168,475138,477506,479550,481572,482797,485620,490865,495316,497560,500592,506406,511672,514298,515635,518231,522664,527604,531960,536218,538931,541630,545306,547071,547480,548636,550344,552159,553965,555335,557532,560290,563393,565635,567631,571032,575606,580758,587575,594913,600302,604910,609525,614872,619382,622392
96378,91355,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2742,218093,218195,217713,217699,218120,218120,217794,218111,219069,220179,221989,224998,227868,229103,230103,231425,232754,234278,236493,239200,243031,247764,251430,253109,254244,255749,257144,257885,258369,259263,260575,261860,263093,264589,266488,268189,269839,271996,275057,277948,280425,282556,285026,287235,289889,292419,293965,294801,296583,298364,298468,297612,297365,298240,299607,300930,301900,302969,304574,306285,307686,309253,311786,314599,316938,319352,322139,325192,328657,332946,337618,343129,348334,352603,356625,361295,365621,370119,375919,383155,389612,393963,398174,403717,409710,415724,423408,433414,444094,453020,460376,466999,474718,484071,493592,501118,508707,517715,526359,534555,544207,553387,560073,566318,571951,576396,580358,586273,594773,606193,618523,629598,638739,647861,655212,658326,659686,661485,663858,665186,664838,663416,661799,656683,648466,640936,636139,632918,630406,628670,626401,624636,620698,612932,603153,593325,583515,575572,568635,561610,555873,550549,543426,532689,521158,510633,499943,490352,484209,480001,475632,471867,468882,466223,462863,458513,453176,447064,443802,445696,448915,448555,446830,446209,445555,443041,440149,437537,437577,439161,439924,438856,438181,437812,438046,437273,434888,432155,430190,429548,427671,425254,422746,419379,414906,411338,408909,407243,406191,406152,406985,407747,410384,415178,418936,419125,417211,416725,418433,422244,426036,429349,434664,443833,453490,461868,470159,479647,489389,496634,500498,501560,501488,502058,503908,506882,510318,514048,517614,520763,522400,523995,526276,528228,530516,534250,538642,542057,543961,544803,546945,549769,550660,551128,552616,553854,555652,558665,561029,564546,568767,570336,569890,572863,580039,587933,593036,597854,603730,608804,609719,607241,605549,606750,608077,607719,608661,611516,614706,618449,623826,629178,633087,635590
96373,91350,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2798,191679,191177,190728,190236,189979,190342,190884,191742,192876,193317,192922,192804,193139,193564,194107,195057,196171,197382,198574,199590,201319,204450,207827,210335,212353,213954,214639,215063,216208,217854,219235,220443,221921,223774,225669,227259,228815,231237,234424,237111,238714,239991,241781,244137,246944,249368,251187,252622,254341,256179,258367,260448,262244,263702,265059,266366,267821,269350,271120,273101,274711,275211,275364,276112,276972,277606,278987,281221,283811,286799,290329,294061,297884,301688,305895,310504,315139,319806,325029,330444,335161,339012,343425,348458,353632,359027,365299,372527,380963,389330,397097,404798,412923,421053,428714,436686,446608,457404,466897,475321,484377,493563,501181,507373,513011,519262,526836,535079,541928,548503,555679,562487,568616,575607,582218,586628,590649,594401,597034,599561,601598,603115,604183,602738,597046,590668,585818,582360,578551,574454,569038,563324,557306,550857,544288,537355,529082,520356,510836,501053,492444,485097,476472,465823,454687,444167,433082,424199,419345,416736,413939,411527,409606,408004,406120,403518,399974,395531,393889,396147,398310,398345,398973,399675,400097,400103,399552,398019,398466,399874,399350,396492,394887,392731,390560,389068,387121,383485,380095,377760,375640,373374,370348,366150,361226,357999,356236,354472,352374,351404,351825,352696,353993,356903,360947,364100,366609,369213,371526,374637,378303,381611,386287,394039,401884,409191,416194,422928,428680,433788,438038,441508,443544,444814,447293,451181,454840,457699,460430,462518,462900,462756,463076,463153,464666,468998,473357,475329,476976,478508,479803,481481,483452,485189,487215,489515,492342,494863,496596,498914,501732,504224,506206,508441,511577,515484,518473,521822,526161,530277,533051,535063,536778,538406,540800,544890,550564,556109,561101,565589,570374,575772,579897,582033
96352,91321,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3559,193460,192850,192383,191809,190844,189908,189562,189541,190137,191162,191954,192183,192189,192232,193020,194996,197304,199266,200910,202381,204429,207072,209556,211658,213757,215743,216375,215702,216119,217969,219926,221602,223288,225048,227090,229400,232250,235148,238376,241312,243406,245186,247406,249462,251363,252823,254262,256025,257738,259383,261163,262765,263839,264641,265783,267662,269847,271900,274044,276084,277955,280165,283114,286058,288310,290366,292718,295524,298859,302930,306991,310808,314375,317068,319280,323206,328853,335185,341884,348892,355512,361113,366242,371835,378296,385077,392616,400478,408519,415546,422668,430951,440313,449379,458331,467296,477156,487660,497438,505810,513887,522095,529549,535821,541173,546424,552594,560315,567671,574762,582272,590525,598416,607767,616297,620932,623141,625113,626373,627905,630102,632395,634561,634394,631663,627172,621653,616230,611685,607804,604451,601671,597324,591747,584994,576046,564633,553715,543082,532887,524683,519357,511611,498722,485237,474177,463171,453627,447124,442745,439030,435911,433127,430458,427278,423197,418108,412270,408721,409540,410868,410321,410974,413119,414405,414133,413528,412804,413875,414640,413653,410385,409292,408600,407812,406885,405491,402082,397925,393796,389679,386280,384813,385197,385383,384847,381710,376702,372526,370213,370015,372482,375820,378751,379759,378406,376741,376001,377393,381218,385784,389676,394640,402314,411881,421910,431091,438788,444834,448949,451537,453372,453867,454623,457514,461013,462526,463674,465828,467308,466079,465492,467160,469454,471625,475592,480587,483501,485036,488257,492696,497416,501560,505003,507700,509831,512389,516005,519186,523188,526730,527406,527211,529446,533939,540267,545776,550572,556303,561517,564392,566238,568748,572274,576341,579517,582854,587679,593677,599821,606532,612450,615681,617150
96377,91354,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3683,236880,237720,237974,238605,239338,239691,239585,239231,239234,239717,240041,240278,240687,240882,240646,240464,240723,241561,242486,243335,244621,246919,249856,252809,255752,257948,258882,259621,261257,262997,264397,265753,268146,270832,272600,274165,276851,279970,282922,285631,287827,290646,294614,298669,302558,306241,309015,309477,308156,307200,307891,307726,305829,304726,305708,307947,310358,313293,317503,322962,327302,329289,330160,332139,334859,336026,335697,336325,338649,341656,344725,349144,355311,361547,366363,370017,373730,378662,385925,394692,402440,408698,416188,423794,430951,438857,446978,454681,462868,470207,476250,481634,487273,492867,497258,498185,498952,505023,517532,531769,545245,556772,565269,571898,577885,583618,590222,598379,605558,610866,616278,622532,629205,636262,642899,647013,650529,654141,657012,660438,665563,670585,674937,676490,672903,668713,664569,658104,651142,644903,636566,628523,621522,613420,603790,593252,583082,574334,566667,559910,553884,547858,540277,531231,520054,506588,490994,478617,471168,466153,460674,456372,453338,451032,448426,444564,439467,434234,431339,431424,432166,433347,436816,440119,440949,440427,439746,437938,437807,438987,438254,435387,434370,431994,428474,426247,424794,421876,419636,419655,419485,417951,417128,417809,416845,414208,411235,408146,404815,402256,400351,399866,402219,406795,410181,410189,408852,409866,412465,415513,418855,422524,428162,436401,444201,451670,459779,467559,474130,479367,483190,486321,489537,493690,498204,501350,503107,505050,507507,509032,508849,508782,509171,509852,512801,517169,521521,525088,528859,531763,535831,540076,544023,546850,550648,553873,555858,557824,560359,563085,565885,568326,568760,571202,577779,584452,586662,587107,587440,588335,589604,591724,594391,598534,603590,607787,608818,609115,611387,616230,622599,629462,633848,635858
96374,91351,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3958,150036,150247,150574,150787,150795,150843,151289,151865,152490,153241,154133,154938,155374,155385,155509,155971,156501,157088,157867,158866,160679,163224,165278,166444,167372,168291,168749,168812,169195,169943,170780,171808,173213,175091,177227,179010,180546,182532,184916,187067,188639,190205,192070,193765,195110,196404,197852,199380,201027,202895,204846,206492,207755,208757,209991,211781,213935,215701,217077,218588,220436,221961,222903,223551,224355,225720,227927,230625,233337,235890,238643,241823,245381,248724,252327,256479,260727,265128,270106,275032,279403,283217,287180,291248,295302,299465,304378,310445,317227,323204,328898,336175,345074,354186,362422,370606,379870,389917,400372,411478,423102,434051,441779,446013,448567,451904,456999,463063,467892,472337,477102,481426,485354,490527,495586,498681,501695,504472,506205,508734,513472,518698,522952,524378,523124,519812,515780,512084,509076,506618,503822,500884,497661,493826,488581,481329,472819,464978,457209,449050,441297,434370,426581,415515,401365,387725,374441,363045,355920,352137,347952,343622,339581,335673,331127,325875,320502,315187,311694,310869,310060,309257,311595,315858,319237,320540,320624,320576,321824,322937,322819,322429,323213,322462,319959,316965,314013,310983,308912,307805,307283,306898,307089,306200,302745,297481,292437,288069,284439,282285,281455,281579,282105,282804,283256,283259,282432,282646,284981,289228,293277,297431,303591,311902,319684,326820,333843,341156,348614,355486,360590,364370,367310,369585,372103,375757,379149,381702,384496,387159,388590,389710,391183,391869,393257,396360,399450,401305,404138,408199,411732,414523,417670,421073,424092,426703,429499,431941,432847,433618,434739,435232,435831,439176,444872,450268,452952,454857,457174,458590,458642,458594,460222,464043,467026,467167,468163,471988,476695,480476,486134,493904,499999,503169
96403,91390,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6367,243977,244954,246196,246119,244604,243636,244404,244785,244603,242833,240603,239112,238750,237886,237236,238402,241845,245239,246665,248607,252728,257403,259559,259595,260350,262258,263183,263163,263785,265231,267576,270076,273320,277635,282166,285696,288710,292139,296189,299044,300057,300943,302350,303764,305862,308620,311699,314104,316094,317948,320276,322562,324880,326666,327955,328785,329738,331128,332600,334068,334669,334371,334109,334876,335765,336881,338399,341042,344256,347359,350531,354633,358927,362436,366298,372057,378727,385620,392576,399679,406464,413273,420572,428661,436870,444828,452490,460369,468709,476224,483954,492503,501524,510402,519388,527932,537903,549941,562957,573884,583105,592201,600134,606573,613571,620804,628348,636245,643928,650914,657557,664223,671536,680754,691306,700046,706689,711350,713056,715382,719597,723958,727938,730125,728486,723057,714474,704928,696183,689411,683803,679484,674622,669098,662443,653999,643994,634562,624418,612660,600527,590297,580183,566391,551025,537110,522089,508794,501455,497642,492818,488230,485202,482951,479865,475550,470271,464186,461858,464611,465439,463078,465797,471929,475035,474434,472869,469862,468265,467482,464091,455708,449938,446976,442997,437716,433382,428643,424038,422115,420170,417107,414279,413466,412486,411415,410179,408593,406334,405613,407535,411314,416563,422734,428736,433661,436802,438456,440432,444111,448785,452212,455941,461673,467057,471508,476648,482702,487051,489943,492626,496657,501223,506398,510862,513993,516898,520517,524157,526517,528114,529722,530974,530939,532321,536462,540990,545625,551131,556551,561070,564903,567574,570758,574434,578203,581852,585602,587855,588709,589403,592147,595641,599236,603678,608698,611341,612569,614043,614795,615484,617381,619717,620753,620874,621548,624769,629119,633414,637694,643013,649076,654578,658430
96201,90670,Santa Fe Springs,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7159,148751,148387,147603,146824,146163,145607,145415,145404,145710,146190,146774,147099,147147,147092,147188,147564,148239,148819,149217,149890,151387,153548,155341,156151,156543,156910,156922,156902,157385,158116,158654,159185,160227,161648,162842,163609,164357,165434,166887,168048,168520,168935,169771,170709,171709,172864,174120,175216,176183,177039,177841,178449,179114,180166,181580,183171,184669,185891,187201,188775,190406,192366,194855,197352,199517,201571,203774,206129,208494,211003,213808,217013,220501,224134,227935,231838,235443,239048,243077,247307,251478,255447,259504,264066,269048,273555,278061,283540,289751,295323,300589,306688,313783,320919,327702,334760,343417,352982,362184,371380,381430,391535,400487,407784,413698,419242,425177,431241,436223,441079,446751,452647,458362,465352,472079,477076,481910,486870,491042,495139,499570,504293,508865,511131,510816,509255,507074,504915,502977,501026,499295,497999,495657,491984,488067,483277,476924,469505,461638,453722,445788,438437,430719,421082,409729,398152,385878,375534,368503,363148,357287,351564,346176,341320,336632,331429,325297,318850,314048,311279,308914,307519,309037,311229,312916,314074,313915,312462,312697,313807,313986,312839,311928,310214,307764,306526,306380,304460,301177,299071,298440,297809,297288,296738,295897,295050,294548,293197,291715,291784,293713,296316,299130,302651,306110,309111,311922,314959,318324,322530,325682,328319,332623,338445,344227,350478,356826,361649,364331,365104,365005,365003,365518,366356,368101,371004,373667,375995,378589,381319,383779,386729,389783,391696,393548,397369,402005,405619,409013,412147,414069,415784,417682,420029,422131,424233,427738,431749,433910,435140,436050,436524,436724,438250,441507,445584,448527,451096,453298,454550,455702,457864,459821,461155,463853,467582,470939,473538,476036,479421,483506,487841,491306,493551
