RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
97813,94611,Oakland,CA,San Francisco,Alameda,967,318959,320999,323276,325701,328954,332018,333510,334719,338707,344197,348347,350862,352621,353934,355697,358725,362232,365365,368961,373464,377720,381109,384194,386161,388101,391743,397149,401733,405617,407863,408354,407775,409260,413362,417796,420598,423095,427264,431605,437154,444560,457411,474044,491781,510072,529592,546294,562257,582976,603266,618813,630067,638430,643683,648603,652445,652300,648665,646743,648259,646436,639421,632986,630169,629666,631878,635705,637745,637355,637481,639996,645375,653639,663934,674401,684821,694275,700359,704125,710183,717151,721302,722867,725149,726852,727946,730035,732993,734729,736267,740028,745304,751938,759988,770749,781424,792998,807314,823238,835188,845517,857405,869557,881309,893848,906578,918102,928460,936131,941887,943281,942322,941857,943938,943388,939572,933304,928182,925823,923231,916540,908773,904532,904522,904434,901173,898641,898010,898748,901561,902599,900418,896516,890285,883109,875900,868142,860376,850561,839229,834941,832320,820886,807081,802741,802438,802283,803186,803848,804543,806510,808969,812211,816803,818607,816997,813440,810245,807448,806608,808795,813301,820682,828622,829822,826462,826454,826853,823902,821890,820211,815994,812063,805789,798683,793140,787430,778685,774251,771590,767412,760991,757781,756575,755134,749339,742887,739525,738054,735573,736102,742472,750763,758805,766831,778677,792831,808944,823043,833788,841483,850067,861538,875693,891822,907306,917511,917038,914048,913840,912967,908018,903772,903498,905191,908397,912238,916415,919207,922973,925555,928674,934628,943144,952917,967038,987152,1007703,1023075,1035587,1049888,1064694,1081050,1099592,1115296,1131913,1150403,1162515,1162336,1165320,1176629,1190102,1198444,1209031,1214281,1216934,1221485,1229395,1241027,1261159,1277629,1284142,1289226,1297484,1310593,1321433,1330728,1342876,1359833,1374959,1389857,1406913,1418092,1421596
97807,94605,Oakland,CA,San Francisco,Alameda,1315,142748,142397,141582,141371,142026,142685,142789,143373,144936,146875,148312,148071,146907,146219,145971,145605,145613,145479,145732,146629,147873,149252,150907,152664,154038,155306,157301,160036,162581,164836,166655,167683,168631,170367,172240,173345,174545,176735,178714,179875,181249,184639,189020,193375,198321,203752,208325,214165,222543,229989,235601,241210,246069,249563,253413,257247,259157,259237,260057,262409,264709,266711,269363,271829,273745,275602,277555,279279,280576,282191,284694,287736,290615,294200,298880,303871,309416,315243,320310,325099,330610,335661,339506,342162,344117,346132,348436,351145,354380,358468,363948,370090,375986,381684,387963,395178,403852,413021,422313,431519,439892,447053,454005,461761,470444,479508,488203,496421,503534,510136,515641,520152,523499,526994,529636,531550,531052,530992,533200,535768,535698,535390,534560,532238,529503,527948,526386,524412,524822,526575,526574,524475,521410,516797,513249,509014,501795,492185,481750,469954,461043,453897,442639,429094,418448,406977,395911,388224,380788,372388,365038,358055,351238,345252,338433,330085,320572,311276,302393,294851,291960,292170,292517,292539,291997,290040,289963,289904,289765,291957,295606,297970,297600,294194,291816,290610,287179,282687,279920,278834,277217,273989,269221,262798,258073,254783,250811,248801,249486,248931,248234,248752,249501,251363,253634,257139,261360,267220,274210,280649,284511,288930,294974,303260,314848,328250,342188,356610,369332,378265,382686,384626,387168,391654,394125,396438,399056,399937,399020,399054,399983,403290,409099,414108,419009,425609,434713,443900,452303,461364,471610,480410,488303,496074,501300,505644,511067,515422,517931,523496,531377,536254,536515,537310,538664,538962,540251,545743,554644,565174,574444,580276,584192,588775,597354,605825,610504,615170,623385,632992,642782,655160,666342,673980
97812,94610,Oakland,CA,San Francisco,Alameda,1392,303011,305794,307368,307494,306726,306311,306822,307979,309517,312306,315309,316124,315381,315942,319496,324336,328837,332344,333581,333953,336353,340854,344877,347804,350248,353337,356152,358121,361304,365570,369855,373414,377205,380516,383336,385360,386674,388452,393469,401976,412240,424804,438379,452963,470315,487354,501796,519061,542843,563419,576954,586939,597957,609992,621551,628690,629819,627066,625399,625825,622321,617106,613085,609883,605143,599826,597222,598763,600645,603029,607911,615538,626956,640973,654514,667371,679712,689783,697889,704551,709963,716474,723669,727027,726132,726401,729317,732642,735338,738728,743456,748346,754520,761577,768861,776150,785410,795263,805372,815167,826137,836592,848112,862178,877535,891212,905162,920470,934301,942855,946642,946125,941949,941715,942221,938922,932787,928497,924715,919810,911473,906508,906871,913647,920578,919880,913160,906115,900200,898005,898160,898585,897302,889835,879879,870648,860338,852005,845595,839086,838416,838202,824465,805776,798352,797528,798568,800975,800834,799193,798874,798022,796853,797682,797066,793709,788081,783803,776357,764318,760992,769126,781412,796748,811672,819736,825683,830206,829267,828056,829543,829955,823543,810343,800101,792355,780685,767117,762240,756859,748622,739791,734038,731958,736814,735969,727382,720910,719989,718061,719467,728100,740311,751215,760457,771761,784259,799567,815137,829763,841703,854086,867302,884233,904376,923901,940959,951378,955886,958274,960769,959178,956875,957258,959517,963592,969041,972377,972928,974175,975796,981122,990739,1000323,1007126,1018472,1034421,1052665,1070631,1094139,1124568,1159405,1191323,1217007,1231678,1242113,1252602,1262493,1272752,1288913,1304191,1315338,1319655,1324631,1327687,1336604,1345995,1354379,1364279,1384889,1402137,1415979,1429095,1436110,1438839,1439798,1439064,1443202,1457967,1476315,1497048,1521057,1533910,1535725
97803,94601,Oakland,CA,San Francisco,Alameda,1404,113722,113634,113455,113181,113491,114436,115573,116211,116541,116813,116973,116431,115747,115689,116457,116962,116319,115031,114622,115749,117340,118587,119473,120841,122141,122710,122973,124109,125462,126012,125621,124810,124877,125922,127143,127777,128387,129525,130965,132268,133725,136740,140742,144665,148566,153213,157081,160966,166727,172477,176194,178826,181024,182759,184406,185537,186481,187216,188234,189825,191744,193562,196056,199551,204850,210722,215850,219869,223388,226745,230696,235075,239031,243061,247733,252744,257131,260817,263919,267402,271095,275187,279490,282959,285295,288188,292067,295791,298566,301322,305831,312215,319293,325655,331657,338148,345461,353056,360800,368373,375803,382895,389580,396041,402423,408623,415351,422870,430280,437040,443419,448764,453103,457891,461316,462981,464107,466310,469203,471692,472223,472786,473911,474052,473857,474911,476290,476422,475507,474327,472922,471589,468496,463612,459822,456256,450725,443386,435090,425579,419036,413749,404359,392087,382329,371974,357704,343004,330982,321090,310706,299748,289039,279240,269127,258219,246507,234940,224401,217458,212491,207542,205120,207633,211192,211000,208638,207528,208338,211404,215249,217546,219178,220611,220369,218058,214260,211933,211458,209678,207150,203958,201595,200012,198410,193672,188874,185501,183925,183037,183126,183570,183719,183885,183618,183590,183861,186851,191596,195007,195723,196640,200215,206555,214741,224239,235945,246671,253931,259753,265481,269530,272881,276931,282628,289499,294588,296415,296100,295968,298620,303470,309162,315055,320297,324855,329418,335113,343059,352771,361615,369095,377015,384438,387589,391074,398738,407463,414153,419978,423736,426784,430665,435900,440817,445738,450897,457003,463500,470217,474799,478872,484639,491999,498522,503021,507360,514003,520710,526067,534326,547727,558008,562830
97808,94606,Oakland,CA,San Francisco,Alameda,1604,117330,118144,120378,122142,122640,122802,123088,123321,122878,122425,121996,121601,121458,121550,120636,119713,119660,119689,119209,119377,121055,123374,125419,126897,128029,128310,128403,128002,128180,129318,130620,130763,130578,130251,130274,130898,132603,134776,136535,138189,140515,143777,147644,152125,157868,163949,168016,171005,174577,178229,182744,188060,192018,194443,196778,199307,202138,205607,210660,217117,222935,227267,231251,235189,238933,242650,245615,247536,249434,251677,254053,256982,259947,263130,267121,272790,279068,283274,287036,292476,297802,302054,306403,309353,310517,311697,314404,317883,321580,326756,333728,340444,345892,351197,358245,367113,376791,385877,393975,400361,405730,411711,417511,422093,426286,432643,440132,446449,452736,460344,465494,469123,473472,479936,486427,492347,496239,498703,499059,499328,500131,502026,503656,504362,503835,501872,500271,500735,502008,502087,501738,502032,500302,495501,491347,487857,481908,473627,464459,455125,450267,447018,437904,425849,417814,410810,402029,392657,382193,371304,360579,350543,341019,331923,321771,310707,299087,287284,276953,270566,268493,267695,267495,269050,269937,268376,267764,267580,266493,267378,269443,268024,266150,265811,265653,262998,258382,253812,252400,251473,248673,245060,243327,242674,241491,238259,233306,229161,227869,227597,227654,229142,232126,234495,235424,237315,241369,248437,258068,266610,272713,278654,283437,287341,294288,304821,316715,327359,334954,338900,341055,343306,345880,348974,352733,357101,360125,362947,366654,370095,369908,369515,372639,377095,380097,384908,393999,407882,423668,435379,440124,442834,447722,455421,460738,465461,471632,478257,483266,489784,496678,501733,504122,508725,515510,521199,525351,530569,537651,548136,560001,568533,575178,582290,591299,600980,611390,621394,631662,645305,662110,678254,688099,693907
97804,94602,Oakland,CA,San Francisco,Alameda,2962,194911,194351,194274,195482,197533,198536,199057,200836,203602,206190,208231,209744,211626,213868,216209,218115,219838,221835,224151,226202,228933,232361,235529,238181,240168,242285,245377,249579,253861,258133,261944,264832,266875,269055,271195,272482,273547,276056,279056,281740,285706,293207,303099,313758,325200,337040,347367,357981,373508,389443,401054,408269,413104,416460,419264,422282,426080,428702,431105,435770,438367,436544,434443,434397,435036,434566,434435,433605,431059,429332,429774,430727,433149,439854,449710,459041,465865,472413,479047,484604,488132,490876,494340,498236,499912,499690,500171,501922,504686,509985,517220,525710,536487,548321,558917,567237,574436,582884,593145,604369,615860,625337,633406,642257,650401,657870,666876,676851,686482,694983,699372,699505,699166,699112,695785,690078,684368,680448,677472,675207,672011,668929,664857,660373,655424,650843,648065,647564,647885,647817,647520,646673,643398,637012,631704,628017,623109,616171,607869,598060,592373,587927,576925,564665,560689,558402,552558,547108,543432,541564,540798,540721,541234,542807,542967,540814,536667,532274,532197,538090,546813,553725,560728,567749,570661,569767,570716,571728,570917,574091,577261,573610,565958,558845,553204,548273,541446,532436,527051,523627,516375,504636,496543,493178,491695,486829,479975,475853,474495,474422,476374,479906,484561,488988,491108,495884,504440,516875,530641,540977,548585,556342,565108,576821,595598,616914,635132,643851,647812,651148,652928,652325,653970,659340,663419,666058,668258,672269,677067,682743,688061,694102,702752,712945,722420,731788,743856,758465,772103,782530,788719,790971,792751,797416,800459,804049,809076,812988,813502,817508,823085,827504,830059,835401,837511,837053,836261,838348,843230,851636,857945,860583,862058,867593,876849,885518,894901,906902,920204,935238,952099,971118,988043,999207
97811,94609,Oakland,CA,San Francisco,Alameda,3881,153638,154562,156337,157768,158840,159398,159878,160889,163129,166663,170081,172579,173916,173793,173903,175141,175661,174296,172659,171948,172466,173556,174542,174680,174185,174167,174652,175523,177530,181421,185402,187680,189889,193047,196564,199963,203709,207531,211379,216302,222453,231798,243576,254446,262089,269631,278082,289233,303453,316466,325368,331180,334688,336504,339025,344397,350511,353329,353018,352712,353291,354841,357919,361009,364144,365232,363672,360938,360460,361542,363123,364750,368095,374786,384871,396011,406046,413724,419028,423745,426533,427756,429981,433193,434240,434345,433966,433002,432519,434907,441533,450252,459206,468130,479383,491687,501489,506831,511785,518704,526888,535678,544280,553232,561515,569672,577664,587514,600477,615155,625371,631441,633502,633086,633798,635965,636116,635804,636603,636283,633665,630473,626055,618898,614340,612478,607190,598952,595232,596806,598809,599216,597991,596850,599929,604109,602942,597605,591718,584117,579580,574375,560800,543695,529894,515214,501322,494832,493869,495019,496448,498992,502537,506662,509480,511242,512002,512305,511239,510308,512257,517733,524914,529409,528497,526683,525225,518635,510934,509686,510597,507620,502968,496690,491883,490826,488904,482838,480564,480831,476798,471004,471009,475313,479431,477932,472683,470142,472155,475021,480322,490660,505536,514953,514875,510844,507530,510586,519951,529575,533953,536422,539996,548767,564064,587807,614456,636853,656284,673961,687411,691598,691585,694193,698020,699333,698850,695884,690729,688680,688718,691413,694644,700954,711764,726195,741496,759223,774935,790461,808530,825111,838305,845796,844278,844158,849264,854263,858927,865425,869981,869430,865192,865689,869883,875395,881096,887346,897640,913257,926201,937762,952733,968325,983239,992611,994720,996692,1006985,1021533,1038761,1059434,1075221,1082720
97820,94619,Oakland,CA,San Francisco,Alameda,4223,156879,156221,156456,157065,157470,157213,156882,157084,157853,158953,160286,161162,161509,162161,163219,164208,165357,166846,168129,168913,170535,173380,176235,178085,179271,180105,181334,183078,184298,184734,185425,187161,189450,191781,193390,193567,193113,194146,196390,198587,201293,206694,214448,222243,229123,235713,241820,250519,265354,280422,290082,297039,303781,309996,314978,318485,321034,322848,325192,329256,331194,330947,330668,330840,332683,335470,336894,337746,339308,341476,343758,345499,347869,352542,359289,365761,371036,375320,380247,385675,390184,393191,396091,398754,400527,401342,402545,404466,406026,407779,411745,417518,423950,430369,437819,446812,456800,467282,479160,492779,506334,517208,526031,534902,545175,556245,566077,573587,579439,583418,585561,586577,587152,589004,589850,588547,585338,583073,582957,583421,580439,577280,575433,574282,572991,572121,570396,568282,567062,566769,565151,562212,557821,551424,546475,542582,537473,530427,522089,512271,505775,499950,488857,475741,468011,462091,455267,450176,447092,444539,441951,439538,437739,436716,434234,429863,424415,419543,413953,407952,401032,396382,396025,397778,395917,393069,391546,389411,386836,387241,386751,383092,380867,378889,377159,376242,374572,370329,369804,372000,372695,369569,368237,367867,366893,362499,357236,354146,352980,351108,350548,351931,353595,355020,355978,359531,365366,373996,381710,386851,391953,399283,406543,413842,423436,436777,452118,462914,469583,475555,480901,484050,486217,488925,492515,497843,503063,505525,506208,509052,513312,517138,521466,526210,530606,535862,541296,548684,558858,569585,579607,590582,602633,613994,621008,627764,637423,646045,652368,660735,668735,674416,678263,683031,686414,690473,694946,699801,705769,714702,721218,724857,728305,732270,735841,737697,737595,738611,742966,748833,756116,767239,776835,781909
97819,94618,Oakland,CA,San Francisco,Alameda,5650,312546,313308,315401,317705,320002,321984,322999,324563,327624,331014,333822,338180,345027,353522,360747,365667,368891,371923,375851,379693,382790,386540,391764,394078,392448,390317,392701,398491,404207,408043,411836,415216,419649,425183,429635,432288,435978,441008,445300,449967,457141,469226,484803,502592,522244,543775,563056,581250,603482,625023,640646,649837,655368,659330,664434,668161,667834,662966,659298,662364,665370,663524,660650,661532,665539,669537,670742,671810,671118,667573,664666,666377,671298,678815,686057,693003,699758,705895,710787,715289,720932,728394,735978,741692,745225,749102,755186,760579,762591,763724,767991,775328,784900,795369,807388,818490,828719,837768,848364,859786,870706,880355,890040,900206,910928,922115,933331,944624,956275,968234,977011,981917,986026,989641,987701,982064,976570,975168,977428,976389,965922,953815,943451,937055,934276,935482,937590,935167,928835,922990,917630,914544,912979,906423,898976,893920,890864,886912,880539,875687,878026,880454,872224,857803,850645,848802,850330,855266,857634,856261,857059,859221,861878,866338,868554,868111,865623,863248,861062,861229,863234,867581,876483,889262,895477,893600,891402,889589,884773,884272,882007,869266,855318,844605,834162,824745,816927,807938,804821,802027,796662,789942,790216,794718,801020,800139,794303,789034,789627,793487,798648,804495,812896,824536,836029,849306,862538,879851,900085,916448,925992,933491,944391,962046,986536,1006004,1015182,1015453,1012344,1010286,1010339,1009413,1006287,1007111,1011176,1024200,1039901,1051662,1055412,1061029,1073190,1088569,1103560,1121759,1139850,1153159,1171853,1198985,1224379,1245600,1273845,1302779,1325969,1348771,1364229,1372256,1386115,1404699,1414014,1420698,1431676,1449385,1461695,1472208,1478926,1486964,1495834,1507268,1517901,1533938,1546448,1553566,1562292,1566791,1571435,1580756,1589863,1597405,1614052,1635305,1659910,1693894,1721201,1734773
97772,94566,Pleasanton,CA,San Francisco,Alameda,1373,316444,315502,315059,314868,315011,315528,315865,316913,319597,323207,326304,328558,330616,333121,337316,342592,347342,350907,354389,357850,361900,366545,370853,373732,375864,378526,382577,387011,391068,394963,399225,403141,407845,412908,417455,421457,424916,427854,431610,437470,445339,455536,466514,478227,491546,505778,517645,529461,546749,563056,572073,577659,583465,587840,591161,593727,594163,591886,591064,595131,599374,601668,603584,604686,604018,602554,601895,601339,598076,594682,592328,588976,585411,586417,590829,595756,600133,604713,608061,609419,609968,612193,615948,619108,620710,621538,622420,623948,626295,629833,636575,645478,655755,665475,676856,690016,704946,719587,735099,750578,766019,780357,793232,807761,823994,839018,852824,867565,881607,893132,900634,905243,908634,912711,915309,914875,910956,908116,906740,902952,894089,886397,880239,874029,867671,863080,858583,853946,851839,852701,852361,851315,848195,841047,835225,831058,824038,814143,804856,796614,792794,788020,774277,757815,749839,744405,737046,732415,729624,727366,726129,725839,726280,728270,728360,725477,720118,714455,709628,706920,707450,709394,711421,713372,712249,708606,707346,706149,703451,705127,708564,707725,706518,706089,706313,705435,702173,696426,694810,693920,690254,683788,681735,684941,691141,692683,690794,690632,692764,693636,696190,702233,711298,722509,732788,742911,753515,767653,781763,793678,803826,814685,827296,844578,867728,890912,908692,914679,912099,907711,905917,903306,900501,900307,901639,906674,912745,916376,916947,917946,916943,918047,923781,931718,939553,950027,961868,973481,984414,994795,1005146,1016008,1028381,1039050,1041948,1042349,1046086,1050212,1053018,1059152,1064798,1068080,1067999,1071326,1073698,1075110,1077123,1082859,1091097,1101443,1107699,1112702,1119733,1124483,1128112,1132635,1138739,1149233,1163710,1180383,1198282,1223181,1246633,1262126
97793,94588,Pleasanton,CA,San Francisco,Alameda,2776,260269,261162,262762,264509,265958,267413,268857,270781,273467,276585,279195,280351,280691,281433,283405,286142,289273,292152,294582,296889,300623,305310,309638,313141,316202,318570,321612,325770,329645,332513,335195,337569,340926,345452,349738,353382,357779,362840,367169,371343,376499,384023,392790,401955,411701,422841,432286,441360,454285,466682,474504,480014,484777,488017,490873,493660,494853,492893,492001,494748,497315,497920,497822,496393,495198,494690,495126,495201,493214,489577,487115,485834,484748,485420,489233,495377,501907,507699,512269,516245,519447,522658,526080,528821,530581,532755,535642,538179,539961,543025,549062,556191,563882,572419,582632,593686,605550,617419,629658,642036,655662,669580,683051,697492,713061,727343,740012,752380,763393,773526,781595,786973,788914,789981,788245,784862,781008,779752,780072,778573,771985,765251,760603,756706,751517,746293,741450,737859,735622,734589,732268,730067,727294,721312,714879,710099,704738,697143,687904,676470,669117,663223,650613,635719,629483,626401,621752,618268,616223,614664,613919,613764,614095,614884,614016,611237,606668,602133,598358,595450,594378,596528,601789,607992,611684,614381,618755,621457,621543,623283,622653,617711,613894,610768,607728,604892,599787,592433,589210,586239,581127,575905,576093,580264,586103,587391,585765,586097,588495,589520,592546,599535,608193,615914,622288,629647,637409,646994,657364,666739,674044,681504,690099,703578,720714,736818,750126,759596,766112,772501,777250,777686,776856,777242,777652,780118,783608,786908,790997,795398,795837,795196,797737,802263,807506,814461,824284,835197,844733,852729,861088,868214,875155,881683,884228,887163,893250,898445,900399,905069,911089,916159,915978,915418,914597,914697,915090,917530,923361,932552,937759,938991,942044,946862,952086,957408,962935,970738,981135,991289,1001660,1017910,1034106,1044329
97783,94577,San Leandro,CA,San Francisco,Alameda,1035,166699,166358,166175,166064,165893,165569,165675,166406,167513,168821,169703,169844,169854,170373,171101,172353,173613,174476,175238,176662,179097,182232,185001,186596,187354,187952,189130,190629,191980,193242,194587,195419,196351,197993,199775,201384,202849,204508,206703,210213,215187,222258,229710,236821,244513,252874,260029,266468,275841,285900,292673,296439,299876,302385,304131,305218,305054,303332,303467,306960,310524,313262,317342,321135,323736,326168,329097,331794,334061,336191,338334,340917,343839,347327,351156,355037,358429,361345,364228,367463,370331,373239,376957,380337,382347,384262,387147,390527,393854,397912,403784,410569,417585,424575,431932,439294,446708,454144,461866,469818,478328,487077,495394,504491,514632,524165,532304,540325,548404,555731,561170,565258,567720,569379,569520,568399,566302,565749,566586,567081,565218,563698,563249,563612,563684,563329,561791,560215,560595,561983,561915,561089,558931,553860,549510,545121,538474,529999,521208,510649,501127,491417,477924,463235,453215,443930,432296,422511,415980,410975,406139,401857,398082,394790,390404,385028,378764,372523,366151,360640,357625,356955,357999,359740,359544,358312,358508,358598,358297,359867,361142,360147,358342,355134,351429,347829,343836,337770,332139,326377,319905,313455,311086,311047,310264,306639,302611,299737,297699,296744,298479,301688,305095,308659,311729,314147,316426,321268,327405,332566,337648,344437,351938,360829,371495,382895,393065,400217,405378,410557,416119,420809,424473,427892,431416,435386,438561,440818,443008,447477,452870,457132,460212,463957,467712,471665,477305,485933,494782,502367,509605,517544,525983,534730,538622,540683,545242,550627,554027,559605,566373,570228,570165,570743,572080,573837,577957,586284,597599,607952,612569,612663,615275,621986,629477,634000,636666,640071,646164,653044,659847,669546,678740,684269
97784,94578,San Leandro,CA,San Francisco,Alameda,1878,164705,163963,163415,162952,162547,162302,161989,161823,162168,162769,162979,162819,162990,163753,164965,166414,168005,169187,170048,171278,173688,176610,179278,181308,182571,183269,184481,186097,187701,189083,190423,191798,193748,195913,197560,198450,199677,202020,204433,206507,208729,213034,219409,226530,233486,241335,248802,256446,266038,275275,281978,287450,292508,295909,297615,298245,298599,298158,297881,299466,301668,302582,302622,303308,305423,308587,312400,315912,317972,318917,320488,323125,326615,331442,337726,344267,349594,353509,356776,359943,362601,365432,368618,371194,372765,374371,376706,379630,382495,385949,390767,396266,403077,411087,419617,427426,434883,442553,451117,459011,466708,474840,483125,491766,500517,508722,517434,526420,533733,540105,545818,550684,554711,558504,560748,562413,563417,564349,565609,566588,565633,564818,564507,564061,563023,562107,560485,558629,557996,557906,556265,555258,553652,548521,543510,539712,532956,522567,511198,498783,488757,480430,467498,451711,440568,431768,420383,409409,400294,392714,385260,378612,372478,366962,360222,352429,343857,335159,327774,323192,322839,325684,330137,334499,337093,338113,340489,342797,344317,347078,348746,345481,340175,334430,329110,323847,318667,313458,310638,308332,305116,301466,300515,301742,303408,302520,300619,299122,297851,295331,293019,291986,291950,292374,294360,298802,302600,305860,310950,317934,324537,330926,338376,347691,359385,371778,381621,387180,392007,397096,399700,399786,400393,402519,406067,410940,415257,419174,423487,427321,429265,431636,435802,440692,445098,450836,457837,466158,474367,480836,484984,488452,492595,498292,502306,505768,509371,511762,512619,515576,519044,522008,522974,526481,531801,537084,541159,546238,552547,561434,568623,573354,578290,584446,591314,597030,600960,606049,613476,621729,631599,644519,655238,661571
97785,94579,San Leandro,CA,San Francisco,Alameda,5953,171248,170425,169817,169544,169437,169356,169323,169515,170381,171839,172891,173382,173972,174958,176280,177854,179253,180305,181442,183179,185645,188265,190546,192119,193221,194313,195470,196288,197212,198551,199786,200459,201766,204037,206104,207154,208329,210420,212820,215944,220302,226459,233683,241348,249110,257150,263982,271144,281168,290649,297039,301410,304640,307070,309802,312036,312734,311692,312086,314921,317786,319884,322810,326070,329711,332569,334249,335399,336694,338370,340908,344160,346930,349583,352878,356763,360762,364880,368768,372396,375732,378911,381810,384277,386019,388106,391509,395418,398264,401071,405639,411395,417718,424204,431830,440015,448858,458176,467627,475887,484138,492824,501588,510885,520268,528792,536281,543567,550985,558511,564635,569980,574360,578644,581445,582702,581993,582150,583727,584906,583224,581855,581195,580328,578284,575178,571747,569092,568177,568134,566278,563329,559626,552804,546313,540609,532733,522312,510858,498030,488721,480372,466496,450492,438943,428412,415789,405332,398697,394762,390955,387537,384382,381668,377862,372979,367494,361972,357294,354768,354805,355872,358564,362175,363843,363925,365670,367156,366091,366548,368350,367122,362951,358125,354117,349998,344352,338026,334707,332004,328404,324314,322745,322631,322794,320698,317645,316163,316695,317175,318685,321242,324002,327030,329347,331733,335048,340282,345856,350381,354037,358154,362608,370005,382740,396997,407898,414830,420583,426695,432085,435246,437459,441200,445803,451095,454580,456072,458518,463087,466565,468895,472213,476945,481772,486460,492171,498839,504840,510239,515368,519727,523830,527486,528070,529333,533476,537353,538762,541214,544856,548869,551996,556111,560773,565071,568514,572657,579502,588323,595226,599156,604270,610662,616608,620663,624021,629943,639490,649093,656818,666514,674771,679538
97786,94580,San Lorenzo,CA,San Francisco,Alameda,4538,161810,161311,161096,161080,161403,161779,162177,162794,163769,164911,165961,166351,166574,166991,167941,169483,171325,172572,173419,174485,176474,179189,181764,183763,185083,186084,187336,188481,189293,189969,190253,190348,191562,193477,195106,196086,196923,198816,201347,204238,207596,212871,219638,226945,233582,240059,246003,253215,263246,272482,278712,283459,287712,290690,292698,293897,294345,293693,293937,295845,297557,298486,299690,301310,303458,305682,308124,310460,312067,313536,315120,316927,319605,323614,328319,333115,337550,341809,345648,349110,352420,355933,359633,363093,365540,367890,370932,373886,375772,378156,382802,388736,394843,400968,408013,415248,422612,430234,439019,448138,457698,467578,477487,487588,498148,508254,517884,527271,535812,543624,549757,553468,555356,557090,557872,558109,557860,558578,560200,560519,558504,557794,558318,558427,558019,557057,554412,551332,550069,550300,549984,549863,548787,544944,541381,537203,529348,519161,509069,497769,488259,479009,463291,445009,431471,417712,400380,386634,378045,371990,366244,360935,355950,351679,346453,339998,332884,325908,320564,318080,318267,319279,320990,323187,323891,323461,324920,327275,328447,330422,332079,330703,327420,323709,320876,318301,314400,308472,304729,302758,300833,298328,297547,298210,300210,299951,297185,295190,295110,294869,295369,295919,295803,296289,297885,299950,301307,303378,307140,311337,314860,319555,326013,334673,346003,359298,372721,383140,390029,395978,400904,403870,407009,411827,416075,420152,424870,429535,433368,436902,439353,441890,446168,450799,454206,458010,463852,470814,477238,482766,486549,488356,490969,495079,497117,499368,504466,509878,512894,517078,522186,525383,525555,527269,529956,533857,538817,544782,551023,558162,562518,564864,568097,573546,580755,587064,592821,600331,609057,617862,627696,640229,651508,658760
